"STCNTY","ROA","REPDTE","STNAME","CERT","STALP","ID"
"Lafayette",1.32270181955286,"20140331","WISCONSIN",10011,"WI","10011_20140331"
"Lafayette",1.40038806829259,"20140630","WISCONSIN",10011,"WI","10011_20140630"
"Lafayette",1.428813825346,"20140930","WISCONSIN",10011,"WI","10011_20140930"
"Lafayette",1.36665451616442,"20141231","WISCONSIN",10011,"WI","10011_20141231"
"Lafayette",1.22870977390123,"20150331","WISCONSIN",10011,"WI","10011_20150331"
"Green",1.4446928277088,"20150630","WISCONSIN",10011,"WI","10011_20150630"
"Green",1.45990322342106,"20150930","WISCONSIN",10011,"WI","10011_20150930"
"Green",1.43525630951503,"20151231","WISCONSIN",10011,"WI","10011_20151231"
"Green",1.36706618057539,"20160331","WISCONSIN",10011,"WI","10011_20160331"
"Green",1.53039905285884,"20160630","WISCONSIN",10011,"WI","10011_20160630"
"Green",1.48629298214528,"20160930","WISCONSIN",10011,"WI","10011_20160930"
"Green",1.4705730803714,"20161231","WISCONSIN",10011,"WI","10011_20161231"
"Green",1.50554926885542,"20170331","WISCONSIN",10011,"WI","10011_20170331"
"Green",1.51066812023049,"20170630","WISCONSIN",10011,"WI","10011_20170630"
"Green",1.55340920389006,"20170930","WISCONSIN",10011,"WI","10011_20170930"
"Green",1.56596571058669,"20171231","WISCONSIN",10011,"WI","10011_20171231"
"Green",1.57897704844076,"20180331","WISCONSIN",10011,"WI","10011_20180331"
"Green",1.95510043796408,"20180630","WISCONSIN",10011,"WI","10011_20180630"
"Green",1.8643727703014,"20180930","WISCONSIN",10011,"WI","10011_20180930"
"Green",1.793571305711,"20181231","WISCONSIN",10011,"WI","10011_20181231"
"Green",1.76826127494768,"20190331","WISCONSIN",10011,"WI","10011_20190331"
"Green",1.77269821657636,"20190630","WISCONSIN",10011,"WI","10011_20190630"
"Green",1.81684350803121,"20190930","WISCONSIN",10011,"WI","10011_20190930"
"Green",1.74997229210537,"20191231","WISCONSIN",10011,"WI","10011_20191231"
"Green",1.6667580459455,"20200331","WISCONSIN",10011,"WI","10011_20200331"
"Green",2.03597987072782,"20200630","WISCONSIN",10011,"WI","10011_20200630"
"Green",1.93886837123402,"20200930","WISCONSIN",10011,"WI","10011_20200930"
"Green",1.86279956710708,"20201231","WISCONSIN",10011,"WI","10011_20201231"
"Green",2.73681987638177,"20210331","WISCONSIN",10011,"WI","10011_20210331"
"Green",2.45120203789206,"20210630","WISCONSIN",10011,"WI","10011_20210630"
"Green",1.92779741343555,"20210930","WISCONSIN",10011,"WI","10011_20210930"
"Green",1.77375055325496,"20211231","WISCONSIN",10011,"WI","10011_20211231"
"Green",1.23802913916979,"20220331","WISCONSIN",10011,"WI","10011_20220331"
"Green",1.01260733716433,"20220630","WISCONSIN",10011,"WI","10011_20220630"
"Green",0.967753735454671,"20220930","WISCONSIN",10011,"WI","10011_20220930"
"Green",0.979535412911651,"20221231","WISCONSIN",10011,"WI","10011_20221231"
"Green",0.854841443737797,"20230331","WISCONSIN",10011,"WI","10011_20230331"
"Green",0.911882016266943,"20230630","WISCONSIN",10011,"WI","10011_20230630"
"Green",0.804534715168542,"20230930","WISCONSIN",10011,"WI","10011_20230930"
"Green",0.748839660867427,"20231231","WISCONSIN",10011,"WI","10011_20231231"
"Green",0.551331967913391,"20240331","WISCONSIN",10011,"WI","10011_20240331"
"Green",0.675054814086993,"20240630","WISCONSIN",10011,"WI","10011_20240630"
"Portage",0.760125963731133,"19840331","WISCONSIN",10012,"WI","10012_19840331"
"Portage",0.672744651128592,"19840630","WISCONSIN",10012,"WI","10012_19840630"
"Portage",0.591887648146879,"19840930","WISCONSIN",10012,"WI","10012_19840930"
"Portage",0.457087545708755,"19841231","WISCONSIN",10012,"WI","10012_19841231"
"Portage",0.591825411503606,"19850331","WISCONSIN",10012,"WI","10012_19850331"
"Portage",0.701778177071857,"19850630","WISCONSIN",10012,"WI","10012_19850630"
"Portage",0.685406277168093,"19850930","WISCONSIN",10012,"WI","10012_19850930"
"Portage",0.715658405733275,"19851231","WISCONSIN",10012,"WI","10012_19851231"
"Portage",0.689672159412793,"19860331","WISCONSIN",10012,"WI","10012_19860331"
"Portage",0.764549066948343,"19860630","WISCONSIN",10012,"WI","10012_19860630"
"Portage",0.767144209052023,"19860930","WISCONSIN",10012,"WI","10012_19860930"
"Portage",0.798745968828938,"19861231","WISCONSIN",10012,"WI","10012_19861231"
"Portage",0.977784168523977,"19870331","WISCONSIN",10012,"WI","10012_19870331"
"Portage",1.08949416342412,"19870630","WISCONSIN",10012,"WI","10012_19870630"
"Portage",1.12980327056492,"19870930","WISCONSIN",10012,"WI","10012_19870930"
"Portage",0.802916112506773,"19871231","WISCONSIN",10012,"WI","10012_19871231"
"Portage",0.878327274501671,"19880331","WISCONSIN",10012,"WI","10012_19880331"
"Portage",1.01661129568106,"19880630","WISCONSIN",10012,"WI","10012_19880630"
"Portage",1.00611329052248,"19880930","WISCONSIN",10012,"WI","10012_19880930"
"Portage",1.02120444320273,"19881231","WISCONSIN",10012,"WI","10012_19881231"
"Portage",0.930793760234422,"19890331","WISCONSIN",10012,"WI","10012_19890331"
"Portage",0.96244060409794,"19890630","WISCONSIN",10012,"WI","10012_19890630"
"Portage",0.991198125295809,"19890930","WISCONSIN",10012,"WI","10012_19890930"
"Portage",0.976519543587082,"19891231","WISCONSIN",10012,"WI","10012_19891231"
"Portage",0.880648899188876,"19900331","WISCONSIN",10012,"WI","10012_19900331"
"Portage",0.934231188948925,"19900630","WISCONSIN",10012,"WI","10012_19900630"
"Portage",0.893937698793356,"19900930","WISCONSIN",10012,"WI","10012_19900930"
"Portage",0.976125594826534,"19901231","WISCONSIN",10012,"WI","10012_19901231"
"Portage",0.978721544981867,"19910331","WISCONSIN",10012,"WI","10012_19910331"
"Portage",0.976600415129842,"19910630","WISCONSIN",10012,"WI","10012_19910630"
"Portage",0.891283034003298,"19910930","WISCONSIN",10012,"WI","10012_19910930"
"Portage",0.785767621164499,"19911231","WISCONSIN",10012,"WI","10012_19911231"
"Portage",1.02362355098065,"19920331","WISCONSIN",10012,"WI","10012_19920331"
"Portage",0.932210944564014,"19920630","WISCONSIN",10012,"WI","10012_19920630"
"Portage",0.975846074039142,"19920930","WISCONSIN",10012,"WI","10012_19920930"
"Portage",0.941441605176111,"19921231","WISCONSIN",10012,"WI","10012_19921231"
"Portage",0.950515397707203,"19930331","WISCONSIN",10012,"WI","10012_19930331"
"Portage",0.937169022070543,"19930630","WISCONSIN",10012,"WI","10012_19930630"
"Portage",0.940705225855074,"19930930","WISCONSIN",10012,"WI","10012_19930930"
"Portage",0.894772285129945,"19931231","WISCONSIN",10012,"WI","10012_19931231"
"Portage",0.787266814992298,"19940331","WISCONSIN",10012,"WI","10012_19940331"
"Portage",0.838166438659705,"19940630","WISCONSIN",10012,"WI","10012_19940630"
"Portage",0.914633341534365,"19940930","WISCONSIN",10012,"WI","10012_19940930"
"Portage",0.890433459550115,"19941231","WISCONSIN",10012,"WI","10012_19941231"
"Portage",0.758529923722457,"19950331","WISCONSIN",10012,"WI","10012_19950331"
"Portage",0.760864534641551,"19950630","WISCONSIN",10012,"WI","10012_19950630"
"Portage",0.880035877878276,"19950930","WISCONSIN",10012,"WI","10012_19950930"
"Portage",0.962737972555188,"19951231","WISCONSIN",10012,"WI","10012_19951231"
"Portage",1.16865869853918,"19960331","WISCONSIN",10012,"WI","10012_19960331"
"Portage",1.16771790766182,"19960630","WISCONSIN",10012,"WI","10012_19960630"
"Portage",1.16366882215258,"19960930","WISCONSIN",10012,"WI","10012_19960930"
"Portage",1.12192257685694,"19961231","WISCONSIN",10012,"WI","10012_19961231"
"Portage",0.970022186677674,"19970331","WISCONSIN",10012,"WI","10012_19970331"
"Portage",1.09711813335394,"19970630","WISCONSIN",10012,"WI","10012_19970630"
"Portage",1.16045114524456,"19970930","WISCONSIN",10012,"WI","10012_19970930"
"Portage",1.16612058512422,"19971231","WISCONSIN",10012,"WI","10012_19971231"
"Portage",1.52598950882213,"19980331","WISCONSIN",10012,"WI","10012_19980331"
"Portage",1.82893936928991,"19980630","WISCONSIN",10012,"WI","10012_19980630"
"Portage",1.79810038788564,"19980930","WISCONSIN",10012,"WI","10012_19980930"
"Portage",1.69036718110427,"19981231","WISCONSIN",10012,"WI","10012_19981231"
"Portage",1.48609201225543,"19990331","WISCONSIN",10012,"WI","10012_19990331"
"Portage",1.5526514321871,"19990630","WISCONSIN",10012,"WI","10012_19990630"
"Portage",1.61328259172521,"19990930","WISCONSIN",10012,"WI","10012_19990930"
"Portage",1.57838585688327,"19991231","WISCONSIN",10012,"WI","10012_19991231"
"Portage",1.12920635297188,"20000331","WISCONSIN",10012,"WI","10012_20000331"
"Portage",1.39330867807689,"20000630","WISCONSIN",10012,"WI","10012_20000630"
"Portage",1.51384559559413,"20000930","WISCONSIN",10012,"WI","10012_20000930"
"Portage",1.57830059473556,"20001231","WISCONSIN",10012,"WI","10012_20001231"
"Portage",1.69996147065348,"20010331","WISCONSIN",10012,"WI","10012_20010331"
"Portage",1.78576993798111,"20010630","WISCONSIN",10012,"WI","10012_20010630"
"Portage",1.75758016151665,"20010930","WISCONSIN",10012,"WI","10012_20010930"
"Portage",1.68612728995869,"20011231","WISCONSIN",10012,"WI","10012_20011231"
"Portage",1.44174611473896,"20020331","WISCONSIN",10012,"WI","10012_20020331"
"Portage",1.66123635726079,"20020630","WISCONSIN",10012,"WI","10012_20020630"
"Portage",1.81232527434471,"20020930","WISCONSIN",10012,"WI","10012_20020930"
"Portage",1.83269511267292,"20021231","WISCONSIN",10012,"WI","10012_20021231"
"Portage",1.02909736565569,"20030331","WISCONSIN",10012,"WI","10012_20030331"
"Portage",1.26593468767128,"20030630","WISCONSIN",10012,"WI","10012_20030630"
"Portage",1.32804026159552,"20030930","WISCONSIN",10012,"WI","10012_20030930"
"Portage",1.48156679615107,"20031231","WISCONSIN",10012,"WI","10012_20031231"
"Portage",1.39840483468606,"20040331","WISCONSIN",10012,"WI","10012_20040331"
"Portage",1.44631014533653,"20040630","WISCONSIN",10012,"WI","10012_20040630"
"Portage",1.3791338422841,"20040930","WISCONSIN",10012,"WI","10012_20040930"
"Portage",1.41871592299989,"20041231","WISCONSIN",10012,"WI","10012_20041231"
"Portage",1.04196620375852,"20050331","WISCONSIN",10012,"WI","10012_20050331"
"Portage",1.08894757543406,"20050630","WISCONSIN",10012,"WI","10012_20050630"
"Portage",1.14204634790261,"20050930","WISCONSIN",10012,"WI","10012_20050930"
"Portage",1.19915878437124,"20051231","WISCONSIN",10012,"WI","10012_20051231"
"Portage",1.32309436364907,"20060331","WISCONSIN",10012,"WI","10012_20060331"
"Portage",1.44139704636802,"20060630","WISCONSIN",10012,"WI","10012_20060630"
"Portage",1.44751517067956,"20060930","WISCONSIN",10012,"WI","10012_20060930"
"Portage",1.54177410351152,"20061231","WISCONSIN",10012,"WI","10012_20061231"
"Portage",1.20054494782194,"20070331","WISCONSIN",10012,"WI","10012_20070331"
"Portage",1.30567122243698,"20070630","WISCONSIN",10012,"WI","10012_20070630"
"Portage",1.36020582576402,"20070930","WISCONSIN",10012,"WI","10012_20070930"
"Portage",1.41540406448466,"20071231","WISCONSIN",10012,"WI","10012_20071231"
"Portage",0.948739550255978,"20080331","WISCONSIN",10012,"WI","10012_20080331"
"Portage",1.15415758063894,"20080630","WISCONSIN",10012,"WI","10012_20080630"
"Portage",1.10832447136599,"20080930","WISCONSIN",10012,"WI","10012_20080930"
"Portage",0.992607555232407,"20081231","WISCONSIN",10012,"WI","10012_20081231"
"Portage",1.13554718303689,"20090331","WISCONSIN",10012,"WI","10012_20090331"
"Portage",0.87911752473472,"20090630","WISCONSIN",10012,"WI","10012_20090630"
"Portage",0.62595206928358,"20090930","WISCONSIN",10012,"WI","10012_20090930"
"Portage",-0.767861430212211,"20091231","WISCONSIN",10012,"WI","10012_20091231"
"Portage",0.995235465071262,"20100331","WISCONSIN",10012,"WI","10012_20100331"
"Portage",1.0264945603646,"20100630","WISCONSIN",10012,"WI","10012_20100630"
"Portage",0.918535457320836,"20100930","WISCONSIN",10012,"WI","10012_20100930"
"Portage",0.757150392186889,"20101231","WISCONSIN",10012,"WI","10012_20101231"
"Portage",1.17892512874686,"20110331","WISCONSIN",10012,"WI","10012_20110331"
"Portage",1.11193633952255,"20110630","WISCONSIN",10012,"WI","10012_20110630"
"Portage",0.994748575700818,"20110930","WISCONSIN",10012,"WI","10012_20110930"
"Portage",0.737357539659813,"20111231","WISCONSIN",10012,"WI","10012_20111231"
"Portage",0.778314034451842,"20120331","WISCONSIN",10012,"WI","10012_20120331"
"Portage",0.735081453654444,"20120630","WISCONSIN",10012,"WI","10012_20120630"
"Portage",0.805136339668162,"20120930","WISCONSIN",10012,"WI","10012_20120930"
"Portage",0.637329170975953,"20121231","WISCONSIN",10012,"WI","10012_20121231"
"Portage",0.595960078315267,"20130331","WISCONSIN",10012,"WI","10012_20130331"
"Portage",0.526140968577694,"20130630","WISCONSIN",10012,"WI","10012_20130630"
"Portage",0.590234507851882,"20130930","WISCONSIN",10012,"WI","10012_20130930"
"Portage",0.722810692341442,"20131231","WISCONSIN",10012,"WI","10012_20131231"
"Portage",0.451067924001262,"20140331","WISCONSIN",10012,"WI","10012_20140331"
"Portage",0.666742164717874,"20140630","WISCONSIN",10012,"WI","10012_20140630"
"Portage",0.731624002245775,"20140930","WISCONSIN",10012,"WI","10012_20140930"
"Portage",0.775277657579691,"20141231","WISCONSIN",10012,"WI","10012_20141231"
"Portage",0.81343493902001,"20150331","WISCONSIN",10012,"WI","10012_20150331"
"Portage",0.826102482356969,"20150630","WISCONSIN",10012,"WI","10012_20150630"
"Portage",0.747214446028124,"20150930","WISCONSIN",10012,"WI","10012_20150930"
"Portage",0.725576908999307,"20151231","WISCONSIN",10012,"WI","10012_20151231"
"Portage",0.552253116011505,"20160331","WISCONSIN",10012,"WI","10012_20160331"
"Portage",0.397298077136494,"20160630","WISCONSIN",10012,"WI","10012_20160630"
"Portage",0.0560941326227899,"20160930","WISCONSIN",10012,"WI","10012_20160930"
"Portage",0.608141354164939,"20161231","WISCONSIN",10012,"WI","10012_20161231"
"Portage",0.652937769869443,"20170331","WISCONSIN",10012,"WI","10012_20170331"
"Portage",0.554812139876206,"20170630","WISCONSIN",10012,"WI","10012_20170630"
"Portage",0.628171436273519,"20170930","WISCONSIN",10012,"WI","10012_20170930"
"Portage",0.622534780614585,"20171231","WISCONSIN",10012,"WI","10012_20171231"
"Portage",0.599417233245456,"20180331","WISCONSIN",10012,"WI","10012_20180331"
"Portage",1.36225657698304,"20180630","WISCONSIN",10012,"WI","10012_20180630"
"Portage",1.13847094705853,"20180930","WISCONSIN",10012,"WI","10012_20180930"
"Portage",0.952146443711379,"20181231","WISCONSIN",10012,"WI","10012_20181231"
"Portage",0.670101845804001,"20190331","WISCONSIN",10012,"WI","10012_20190331"
"Portage",0.718651147077793,"20190630","WISCONSIN",10012,"WI","10012_20190630"
"Portage",0.75987974417972,"20190930","WISCONSIN",10012,"WI","10012_20190930"
"Portage",0.728252953772242,"20191231","WISCONSIN",10012,"WI","10012_20191231"
"Portage",0.672881971190027,"20200331","WISCONSIN",10012,"WI","10012_20200331"
"Portage",0.956445902472551,"20200630","WISCONSIN",10012,"WI","10012_20200630"
"Portage",0.960453421914066,"20200930","WISCONSIN",10012,"WI","10012_20200930"
"Portage",0.868381339437361,"20201231","WISCONSIN",10012,"WI","10012_20201231"
"Portage",0.857882331440366,"20210331","WISCONSIN",10012,"WI","10012_20210331"
"Portage",0.921459626657438,"20210630","WISCONSIN",10012,"WI","10012_20210630"
"Portage",0.787195506077335,"20210930","WISCONSIN",10012,"WI","10012_20210930"
"Portage",0.745839304580688,"20211231","WISCONSIN",10012,"WI","10012_20211231"
"Portage",0.399810040503144,"20220331","WISCONSIN",10012,"WI","10012_20220331"
"Portage",0.531537391218435,"20220630","WISCONSIN",10012,"WI","10012_20220630"
"Portage",0.574848552182683,"20220930","WISCONSIN",10012,"WI","10012_20220930"
"Portage",0.60534811903425,"20221231","WISCONSIN",10012,"WI","10012_20221231"
"Portage",0.230816416090232,"20230331","WISCONSIN",10012,"WI","10012_20230331"
"Portage",0.35936176567067,"20230630","WISCONSIN",10012,"WI","10012_20230630"
"Portage",0.423567119055074,"20230930","WISCONSIN",10012,"WI","10012_20230930"
"Portage",0.618051683797706,"20231231","WISCONSIN",10012,"WI","10012_20231231"
"Portage",0.954017553369393,"20240331","WISCONSIN",10012,"WI","10012_20240331"
"Portage",1.08096681217334,"20240630","WISCONSIN",10012,"WI","10012_20240630"
"Dodge",0.635093740477603,"19840331","WISCONSIN",10013,"WI","10013_19840331"
"Dodge",0.7168726430945,"19840630","WISCONSIN",10013,"WI","10013_19840630"
"Dodge",0.778947351526168,"19840930","WISCONSIN",10013,"WI","10013_19840930"
"Dodge",0.752634219769192,"19841231","WISCONSIN",10013,"WI","10013_19841231"
"Dodge",0.515353231694224,"19850331","WISCONSIN",10013,"WI","10013_19850331"
"Dodge",0.718702552760017,"19850630","WISCONSIN",10013,"WI","10013_19850630"
"Dodge",0.756841102517161,"19850930","WISCONSIN",10013,"WI","10013_19850930"
"Dodge",0.48317009457665,"19851231","WISCONSIN",10013,"WI","10013_19851231"
"Dodge",0.838394810519713,"19860331","WISCONSIN",10013,"WI","10013_19860331"
"Dodge",0.739779168901208,"19860630","WISCONSIN",10013,"WI","10013_19860630"
"Dodge",0.66332345274447,"19860930","WISCONSIN",10013,"WI","10013_19860930"
"Dodge",0.568377239260585,"19861231","WISCONSIN",10013,"WI","10013_19861231"
"Dodge",0.58931450492022,"19870331","WISCONSIN",10013,"WI","10013_19870331"
"Dodge",0.653799981531074,"19870630","WISCONSIN",10013,"WI","10013_19870630"
"Dodge",0.709065333002673,"19870930","WISCONSIN",10013,"WI","10013_19870930"
"Dodge",0.563957178052505,"19871231","WISCONSIN",10013,"WI","10013_19871231"
"Dodge",0.987030873407552,"19880331","WISCONSIN",10013,"WI","10013_19880331"
"Dodge",1.00412745273173,"19880630","WISCONSIN",10013,"WI","10013_19880630"
"Dodge",1.05991426133644,"19880930","WISCONSIN",10013,"WI","10013_19880930"
"Dodge",1.1134084025953,"19881231","WISCONSIN",10013,"WI","10013_19881231"
"Dodge",1.13427128843723,"19890331","WISCONSIN",10013,"WI","10013_19890331"
"Dodge",1.18300682943556,"19890630","WISCONSIN",10013,"WI","10013_19890630"
"Dodge",1.19150103652444,"19890930","WISCONSIN",10013,"WI","10013_19890930"
"Dodge",0.911517539870998,"19891231","WISCONSIN",10013,"WI","10013_19891231"
"Dodge",1.25960862160686,"19900331","WISCONSIN",10013,"WI","10013_19900331"
"Dodge",1.28667929518567,"19900630","WISCONSIN",10013,"WI","10013_19900630"
"Dodge",1.33836395154717,"19900930","WISCONSIN",10013,"WI","10013_19900930"
"Dodge",1.03829742554737,"19901231","WISCONSIN",10013,"WI","10013_19901231"
"Dodge",1.44238182788684,"19910331","WISCONSIN",10013,"WI","10013_19910331"
"Mower",1.03379572196534,"19901231","MINNESOTA",10162,"MN","10162_19901231"
"Mower",1.21366821585956,"19910331","MINNESOTA",10162,"MN","10162_19910331"
"Mower",1.26558005752637,"19910630","MINNESOTA",10162,"MN","10162_19910630"
"Mower",1.27392808215168,"19910930","MINNESOTA",10162,"MN","10162_19910930"
"Mower",1.24318328865884,"19911231","MINNESOTA",10162,"MN","10162_19911231"
"Mower",1.32024667766872,"19920331","MINNESOTA",10162,"MN","10162_19920331"
"Mower",1.35752475104841,"19920630","MINNESOTA",10162,"MN","10162_19920630"
"Mower",1.30325591453657,"19920930","MINNESOTA",10162,"MN","10162_19920930"
"Mower",1.19311402761207,"19921231","MINNESOTA",10162,"MN","10162_19921231"
"Mower",0.872977566994733,"19930331","MINNESOTA",10162,"MN","10162_19930331"
"Mower",0.859220092531395,"19930630","MINNESOTA",10162,"MN","10162_19930630"
"Mower",1.13778434208232,"19930930","MINNESOTA",10162,"MN","10162_19930930"
"Mower",1.04762444079506,"19931231","MINNESOTA",10162,"MN","10162_19931231"
"Mower",1.10639729381202,"19940331","MINNESOTA",10162,"MN","10162_19940331"
"Mower",1.26411720032338,"19940630","MINNESOTA",10162,"MN","10162_19940630"
"Mower",1.18368467301403,"19940930","MINNESOTA",10162,"MN","10162_19940930"
"Mower",1.10207820461442,"19941231","MINNESOTA",10162,"MN","10162_19941231"
"Mower",0.707780379911527,"19950331","MINNESOTA",10162,"MN","10162_19950331"
"Mower",0.806966353606274,"19950630","MINNESOTA",10162,"MN","10162_19950630"
"Mower",0.941243012278124,"19950930","MINNESOTA",10162,"MN","10162_19950930"
"Mower",0.982279020517977,"19951231","MINNESOTA",10162,"MN","10162_19951231"
"Mower",0.813874624551885,"19960331","MINNESOTA",10162,"MN","10162_19960331"
"Mower",0.999871811306243,"19960630","MINNESOTA",10162,"MN","10162_19960630"
"Mower",0.933356667833392,"19960930","MINNESOTA",10162,"MN","10162_19960930"
"Mower",0.910814992264311,"19961231","MINNESOTA",10162,"MN","10162_19961231"
"Mower",2.49744925152664,"19970331","MINNESOTA",10162,"MN","10162_19970331"
"Mower",2.17232145543532,"19970630","MINNESOTA",10162,"MN","10162_19970630"
"Mower",1.74354384145379,"19970930","MINNESOTA",10162,"MN","10162_19970930"
"Mower",1.55074823602388,"19971231","MINNESOTA",10162,"MN","10162_19971231"
"Mower",1.08008159312035,"19980331","MINNESOTA",10162,"MN","10162_19980331"
"Mower",1.39975614673438,"19980630","MINNESOTA",10162,"MN","10162_19980630"
"Mower",1.2494185798867,"19980930","MINNESOTA",10162,"MN","10162_19980930"
"Mower",1.26006378375967,"19981231","MINNESOTA",10162,"MN","10162_19981231"
"Mower",0.952078705172961,"19990331","MINNESOTA",10162,"MN","10162_19990331"
"Mower",1.11672007374567,"19990630","MINNESOTA",10162,"MN","10162_19990630"
"Mower",1.12031687497531,"19990930","MINNESOTA",10162,"MN","10162_19990930"
"Mower",1.21016223981512,"19991231","MINNESOTA",10162,"MN","10162_19991231"
"Mower",1.02625417227121,"20000331","MINNESOTA",10162,"MN","10162_20000331"
"Mower",1.25398477652723,"20000630","MINNESOTA",10162,"MN","10162_20000630"
"Mower",1.23170813561157,"20000930","MINNESOTA",10162,"MN","10162_20000930"
"Mower",1.34546233896126,"20001231","MINNESOTA",10162,"MN","10162_20001231"
"Mower",0.950364620089391,"20010331","MINNESOTA",10162,"MN","10162_20010331"
"Mower",1.22513380564923,"20010630","MINNESOTA",10162,"MN","10162_20010630"
"Mower",1.32790917605135,"20010930","MINNESOTA",10162,"MN","10162_20010930"
"Mower",1.52242256333683,"20011231","MINNESOTA",10162,"MN","10162_20011231"
"Mower",1.85351270553064,"20020331","MINNESOTA",10162,"MN","10162_20020331"
"Mower",1.93184982116468,"20020630","MINNESOTA",10162,"MN","10162_20020630"
"Mower",1.8575288523217,"20020930","MINNESOTA",10162,"MN","10162_20020930"
"Mower",2.0514733308467,"20021231","MINNESOTA",10162,"MN","10162_20021231"
"Mower",1.36215756027851,"20030331","MINNESOTA",10162,"MN","10162_20030331"
"Mower",2.90284160874217,"20030630","MINNESOTA",10162,"MN","10162_20030630"
"Mower",2.50481614403721,"20030930","MINNESOTA",10162,"MN","10162_20030930"
"Mower",2.13439051737946,"20031231","MINNESOTA",10162,"MN","10162_20031231"
"Mower",1.00718418081354,"20040331","MINNESOTA",10162,"MN","10162_20040331"
"Mower",2.23805901429315,"20040630","MINNESOTA",10162,"MN","10162_20040630"
"Mower",2.0033642215181,"20040930","MINNESOTA",10162,"MN","10162_20040930"
"Mower",1.84684061864223,"20041231","MINNESOTA",10162,"MN","10162_20041231"
"Mower",1.26306409275385,"20050331","MINNESOTA",10162,"MN","10162_20050331"
"Mower",1.40246167245156,"20050630","MINNESOTA",10162,"MN","10162_20050630"
"Mower",1.45940227210969,"20050930","MINNESOTA",10162,"MN","10162_20050930"
"Mower",1.39449334659635,"20051231","MINNESOTA",10162,"MN","10162_20051231"
"Mower",0.852528895811132,"20060331","MINNESOTA",10162,"MN","10162_20060331"
"Mower",0.929862174578866,"20060630","MINNESOTA",10162,"MN","10162_20060630"
"Mower",0.980700325583528,"20060930","MINNESOTA",10162,"MN","10162_20060930"
"Mower",1.01332531957312,"20061231","MINNESOTA",10162,"MN","10162_20061231"
"Mower",1.03243182583324,"20070331","MINNESOTA",10162,"MN","10162_20070331"
"Mower",1.09264910892581,"20070630","MINNESOTA",10162,"MN","10162_20070630"
"Mower",1.07188085524153,"20070930","MINNESOTA",10162,"MN","10162_20070930"
"Mower",1.2023309529978,"20071231","MINNESOTA",10162,"MN","10162_20071231"
"Mower",0.926130488958015,"20080331","MINNESOTA",10162,"MN","10162_20080331"
"Mower",1.28707030621548,"20080630","MINNESOTA",10162,"MN","10162_20080630"
"Mower",1.30036071569436,"20080930","MINNESOTA",10162,"MN","10162_20080930"
"Mower",1.42525830562995,"20081231","MINNESOTA",10162,"MN","10162_20081231"
"Mower",1.05885404090539,"20090331","MINNESOTA",10162,"MN","10162_20090331"
"Mower",1.0958904109589,"20090630","MINNESOTA",10162,"MN","10162_20090630"
"Mower",1.77927068563627,"20090930","MINNESOTA",10162,"MN","10162_20090930"
"Mower",1.26565507238292,"20091231","MINNESOTA",10162,"MN","10162_20091231"
"Mower",0.777002124615184,"20100331","MINNESOTA",10162,"MN","10162_20100331"
"Mower",1.06583108615759,"20100630","MINNESOTA",10162,"MN","10162_20100630"
"Mower",1.05471610772024,"20100930","MINNESOTA",10162,"MN","10162_20100930"
"Mower",1.15203357454581,"20101231","MINNESOTA",10162,"MN","10162_20101231"
"Mower",0.866862662746745,"20110331","MINNESOTA",10162,"MN","10162_20110331"
"Mower",0.927031157617608,"20110630","MINNESOTA",10162,"MN","10162_20110630"
"Mower",1.06279369899412,"20110930","MINNESOTA",10162,"MN","10162_20110930"
"Mower",1.04006438339272,"20111231","MINNESOTA",10162,"MN","10162_20111231"
"Mower",0.687411771926594,"20120331","MINNESOTA",10162,"MN","10162_20120331"
"Mower",0.892834235574826,"20120630","MINNESOTA",10162,"MN","10162_20120630"
"Mower",0.932101307760697,"20120930","MINNESOTA",10162,"MN","10162_20120930"
"Mower",0.981742919918911,"20121231","MINNESOTA",10162,"MN","10162_20121231"
"Mower",0.986361882861962,"20130331","MINNESOTA",10162,"MN","10162_20130331"
"Mower",0.995492966295886,"20130630","MINNESOTA",10162,"MN","10162_20130630"
"Mower",0.895507508867255,"20130930","MINNESOTA",10162,"MN","10162_20130930"
"Mower",0.952406827141934,"20131231","MINNESOTA",10162,"MN","10162_20131231"
"Mower",0.480801736896275,"20140331","MINNESOTA",10162,"MN","10162_20140331"
"Mower",0.565017517568197,"20140630","MINNESOTA",10162,"MN","10162_20140630"
"Mower",0.744683667301704,"20140930","MINNESOTA",10162,"MN","10162_20140930"
"Mower",0.874366811424651,"20141231","MINNESOTA",10162,"MN","10162_20141231"
"Mower",0.931822187483237,"20150331","MINNESOTA",10162,"MN","10162_20150331"
"Mower",1.10224502886466,"20150630","MINNESOTA",10162,"MN","10162_20150630"
"Mower",1.18409202729256,"20150930","MINNESOTA",10162,"MN","10162_20150930"
"Mower",1.19389683625021,"20151231","MINNESOTA",10162,"MN","10162_20151231"
"Mower",1.12697622784519,"20160331","MINNESOTA",10162,"MN","10162_20160331"
"Mower",1.31929881711017,"20160630","MINNESOTA",10162,"MN","10162_20160630"
"Mower",0.897817822534676,"20160930","MINNESOTA",10162,"MN","10162_20160930"
"Mower",1.06034635972853,"20161231","MINNESOTA",10162,"MN","10162_20161231"
"Mower",1.03809544874772,"20170331","MINNESOTA",10162,"MN","10162_20170331"
"Mower",1.24269437392998,"20170630","MINNESOTA",10162,"MN","10162_20170630"
