"ID","year","I","Q","CFA","D","T","SIC"
"636316","1980",0.07122,0.3583,0.09686,0.15281,1,12
"636316","1981",0.09611,0.27875,0.05487,0.18778,1,12
"636316","1982",0.03058,0.37399,0.04561,0.19208,1,12
"636316","1983",0.01517,0.51139,0.10627,0.13757,1,12
"636316","1984",0.05891,0.50752,0.20613,0.14297,1,12
"636316","1985",0.07749,0.8621,0.20254,0.13018,1,12
"636635","1973",0.21919,5.59994,1.80806,0.0798,0,38
"636635","1974",0.00817,0.41252,0.26045,0.96409,0,38
"636635","1975",0.00197,0.32047,0.18112,0.80302,0,38
"636635","1976",0.00156,0.26009,0.0731,0.61363,0,38
"636635","1977",0.00032,0.14679,0.02077,0.46924,0,38
"636635","1978",0.00702,1.03415,0.42179,0.22857,0,38
"636635","1979",0.0185,0.83866,0.29233,0.15137,0,38
"636635","1980",0.00433,0.65626,-0.08871,0.10181,0,38
"636635","1981",0.00461,0.54327,0.13407,0.00079,0,38
"636635","1982",0.00694,0.46056,-0.00262,0.11227,0,38
"636635","1983",0.0012,0.53075,-0.02337,0.00325,0,38
"636635","1984",0.00034,0.36503,-0.05848,0.00199,0,38
"636635","1985",0.00105,0.53893,-0.02677,4e-04,0,38
"637215","1971",0.09523,1.80402,0.4571,0.03427,1,24
"637215","1972",0.10128,1.45748,0.65883,0.03294,1,24
"637215","1973",0.05974,1.01155,0.54275,0.02528,1,24
"637215","1974",0.05009,0.93045,0.40831,0.02248,1,24
"637215","1975",0.04363,1.23499,0.71568,0.02453,1,24
"637215","1976",0.23381,1.45284,0.73895,0.03732,1,24
"637215","1977",0.11638,1.62457,0.83473,0.02656,1,24
"637215","1978",0.08747,1.26063,0.43142,0.03174,1,24
"637215","1979",0.07578,1.38514,0.59862,0.03188,1,24
"637215","1980",0.07278,2.60197,1.12489,0.00744,1,24
"637215","1981",0.04305,3.12747,1.02618,0.25226,1,24
"637215","1982",0.06055,4.75646,0.8926,0.25742,1,24
"637215","1983",0.05126,6.68029,0.81786,0.27239,1,24
"637215","1984",0.06785,6.35013,0.87122,0.29869,1,24
"637215","1985",0.0511,8.19077,1.11469,0.32547,1,24
"637215","1986",0.05784,8.67695,1.17345,0.2748,1,24
"637215","1987",0.04307,7.24693,1.15107,0.29615,1,24
"637215","1988",0.03656,8.15141,1.08258,0.25355,1,24
"637215","1989",0.04627,8.85834,1.47414,0.231,1,24
"637215","1990",0.0532,13.29654,2.03567,0.25316,1,24
"637215","1991",0.03203,17.44199,2.61298,0.22462,1,24
"637640","1970",0.11784,3.86882,0.51135,0.3934,1,25
"637640","1971",0.30454,4.52116,0.75642,0.26846,1,25
"637640","1972",0.35133,2.96236,0.66858,0.11968,1,25
"637640","1973",0.40735,3.14302,0.87296,0.17312,1,25
"637640","1974",0.26857,4.39759,0.65567,0.17052,1,25
"637640","1975",0.13527,4.65527,0.68677,0.02932,1,25
"637640","1976",0.26121,1.47859,0.46678,0.01661,1,25
"637640","1977",0.19759,1.55233,0.52052,0.00793,1,25
"637640","1978",0.23864,1.14725,0.56587,0.11384,1,25
"637640","1979",0.27372,1.07696,0.53707,0.28687,1,25
"637640","1980",0.31629,1.37369,0.4781,0.1494,1,25
"637640","1981",0.21425,0.79052,0.31075,0.16122,1,25
"637640","1982",0.18584,1.30238,0.2904,0.28556,1,25
"637640","1983",0.28588,1.07291,0.36974,0.03465,1,25
"637640","1984",0.32932,0.77862,0.3119,0.28611,1,25
"637640","1985",0.11226,1.26682,0.22355,0.18458,1,25
"637640","1986",0.0932,1.24847,0.36885,0.05127,1,25
"637640","1987",0.29018,1.21994,0.43391,0.04463,1,25
"637640","1988",0.33346,0.82988,0.33051,0.07515,1,25
"637640","1989",0.18589,0.85104,0.35922,0.08526,1,25
"637640","1990",0.14226,0.93652,0.42627,0.03071,1,25
"637657","1968",0.10362,2.68389,0.32269,0.23236,1,24
"637657","1969",0.12049,1.75715,0.34587,0.17886,1,24
"637657","1970",0.07598,1.62914,0.36109,0.15805,1,24
"637657","1971",0.06965,2.64155,0.35987,0.13323,1,24
"637657","1972",0.11797,2.60795,0.31533,0.11833,1,24
"637657","1973",0.08833,1.00241,0.28788,0.11711,1,24
"637657","1974",0.08953,0.50241,0.26488,0.10626,1,24
"637657","1975",0.05767,0.65072,0.24056,0.10016,1,24
"637657","1976",0.05535,0.76176,0.26073,0.0778,1,24
"637657","1977",0.07611,0.79266,0.23975,0.06722,1,24
"637657","1978",0.07806,0.82422,0.26467,0.0536,1,24
"637657","1979",0.09461,0.77505,0.27917,0.04073,1,24
"637657","1980",0.08845,0.72401,0.28441,0.04563,1,24
"637657","1981",0.08644,0.91165,0.28437,0.03902,1,24
"637657","1982",0.09158,0.88518,0.25293,0.03303,1,24
"637657","1983",0.07919,1.43319,0.24009,0.02774,1,24
"637657","1984",0.08046,1.39954,0.25125,0.02347,1,24
"637657","1985",0.0976,1.62027,0.26734,0.02051,1,24
"637657","1986",0.1086,2.40489,0.30187,0.06058,1,24
"637657","1987",0.09194,2.56527,0.30177,0.06119,1,24
"637657","1988",0.09812,1.85481,0.27642,0.05021,1,24
"637657","1989",0.10975,2.24595,0.28172,0.04327,1,24
"637657","1990",0.13346,1.99152,0.30546,0.05238,1,24
"637657","1991",0.12782,1.72156,0.21474,0.05557,1,24
"637734","1970",0.1658,1.1372,0.26633,0.02109,1,4
"637734","1971",0.10301,0.91803,0.2642,0.00214,1,4
"637734","1972",0.26037,0.75702,0.2328,0.21978,1,4
"637734","1973",0.11887,0.39697,0.25613,0.2577,1,4
"637734","1974",0.08513,0.1919,0.1384,0.28039,1,4
"637734","1975",0.07769,0.20362,-0.01263,0.22996,1,4
"637734","1976",0.05455,0.22604,0.08176,0.2015,1,4
"637734","1977",0.1149,0.28709,0.19073,0.19876,1,4
"637734","1978",0.12047,0.20192,0.14872,0.16236,1,4
"637734","1979",0.09444,0.29258,0.19504,0.12706,1,4
"637742","1963",0.09638,1.09869,0.26626,0.03944,1,13
"637742","1964",0.13287,1.03543,0.23764,0.06696,1,13
"637742","1965",0.13458,0.90917,0.26942,0.12253,1,13
"637742","1966",0.12335,0.89221,0.32364,0.1049,1,13
"637742","1967",0.13107,1.1583,0.28783,0.13914,1,13
"637742","1968",0.10967,1.38432,0.28245,0.17985,1,13
"637742","1969",0.11003,1.60774,0.28584,0.1642,1,13
"637742","1970",0.11466,1.53634,0.237,0.2275,1,13
"637742","1971",0.09237,1.48503,0.15444,0.30211,1,13
"637742","1972",0.08784,1.40211,0.13423,0.29615,1,13
"637742","1973",0.06315,0.92098,0.20327,0.31408,1,13
"637742","1974",0.11956,0.37456,0.26605,0.32024,1,13
"637742","1975",0.12358,0.34797,0.19982,0.21952,1,13
"637742","1976",0.05723,0.37602,0.17765,0.18379,1,13
"637742","1977",0.05854,0.37956,0.18697,0.15896,1,13
"637742","1978",0.08797,0.36079,0.15869,0.13612,1,13
"637742","1979",0.0789,0.27761,0.13865,0.13042,1,13
"637742","1980",0.0356,0.2731,0.10532,0.11068,1,13
"637742","1981",0.03663,0.27807,0.12321,0.10361,1,13
"637742","1982",0.04868,0.17443,-0.01566,0.09774,1,13
"637742","1983",0.01923,0.28302,0.05093,0.08954,1,13
"637742","1984",0.0443,0.3471,0.10855,0.08232,1,13
"637742","1985",0.05221,0.30173,0.05679,0.07607,1,13
"637742","1986",0.04446,0.25325,0.05926,0.16223,1,13
"637742","1987",0.08628,0.26402,0.03211,0.20911,1,13
"637742","1988",0.05653,0.20812,0.07604,0.24496,1,13
"637742","1989",0.10287,0.1999,0.0153,0.30079,1,13
"637742","1990",0.06292,0.11316,-0.01138,0.32867,1,13
"637742","1991",0.0269,0.04718,0.02442,0.35681,1,13
"637776","1961",0.08647,3.30753,0.34827,0.26788,1,8
"637776","1962",0.17174,2.91504,0.35817,0.22083,1,8
"637776","1963",0.07215,3.00673,0.39167,0.20184,1,8
"637776","1964",0.22682,2.73438,0.32763,0.06951,1,8
"637776","1965",0.13927,3.17503,0.36153,0.05074,1,8
"637776","1966",0.19689,2.62746,0.32594,0.16062,1,8
"637776","1967",0.13933,2.79335,0.29983,0.23845,1,8
"637776","1968",0.15589,3.11024,0.31587,0.20985,1,8
"637776","1969",0.11338,2.08129,0.24509,0.19373,1,8
"637776","1970",0.06202,1.634,0.30133,0.12196,1,8
"637776","1971",0.09518,2.25054,0.30957,0.09446,1,8
"637776","1972",0.08911,2.89372,0.30811,0.10566,1,8
"637776","1973",0.09127,2.35442,0.31217,0.10625,1,8
"637776","1974",0.10937,0.98114,0.24643,0.19344,1,8
"637776","1975",0.08891,1.34416,0.20532,0.25106,1,8
"637776","1976",0.05599,1.22064,0.22262,0.18796,1,8
"637776","1977",0.05467,1.50099,0.21896,0.09054,1,8
"638624","1971",0.29477,4.10468,0.07393,0.85532,1,31
"638624","1972",0.07734,1.59724,0.24702,0.43038,1,31
"638624","1973",0.05132,1.16635,0.31847,0.16291,1,31
"638624","1974",0.0573,2.14004,0.44961,0,1,31
"638624","1975",0.06089,3.96253,0.512,0,1,31
"638624","1976",0.03505,1.12793,0.22346,0,1,31
"638624","1977",0.04901,0.77012,0.23341,0,1,31
"638901","1963",0.05991,0.6772,0.19257,0.15761,1,27
"638901","1964",0.06147,0.88105,0.23831,0.14791,1,27
"638901","1965",0.08649,0.81723,0.22498,0.1551,1,27
"638901","1966",0.07157,0.74427,0.24831,0.22543,1,27
"638901","1967",0.06439,0.66177,0.21804,0.20128,1,27
"638901","1968",0.06675,0.66866,0.18776,0.21346,1,27
"638901","1969",0.0485,0.49304,0.15441,0.21415,1,27
"638901","1970",0.05375,0.34912,0.13224,0.25219,1,27
"638901","1971",0.03675,0.34882,0.1168,0.26008,1,27
"638901","1972",0.03087,0.47347,0.14173,0.25216,1,27
"638901","1973",0.04653,0.35551,0.11892,0.23419,1,27
"638901","1974",0.06224,0.19176,0.08949,0.26138,1,27
"638901","1975",0.05358,0.2085,0.08125,0.36847,1,27
"638901","1976",0.04437,0.22376,0.10117,0.31986,1,27
"638901","1977",0.04064,0.19342,0.10712,0.26463,1,27
"638901","1978",0.04574,0.21258,0.10784,0.23487,1,27
"638901","1979",0.05042,0.19874,0.11833,0.19088,1,27
"638901","1980",0.06142,0.15347,-0.06167,0.24896,1,27
"638901","1981",0.05209,0.0438,-0.0912,0.4039,1,27
"638901","1982",0.02648,0.02966,-0.15696,0.62061,1,27
"638901","1983",0.00816,0.14417,-0.07661,0.43455,1,27
"638901","1984",0.01474,0.09847,0.01408,0.44007,1,27
"638901","1985",0.01417,0.1852,0.05536,0.4332,1,27
"638901","1986",0.03493,0.30244,0.03122,0.43872,1,27
"638901","1987",0.05726,0.5772,0.10185,0.12108,1,27
"638901","1988",0.07811,0.81486,0.14881,0.1329,1,27
"639017","1982",0.03737,1.07313,0.40159,0.57636,0,9
"639017","1983",0.12963,1.64636,0.43454,0.28961,0,9
"639017","1984",0.08303,0.68087,0.1967,0.44477,0,9
"639017","1985",0.02907,0.3695,0.21876,0.61834,0,9
"639017","1986",0.06245,0.47176,0.22758,0.18858,0,9
"639017","1987",0.08342,0.41159,0.22489,0.18762,0,9
"639017","1988",0.06106,0.18959,0.26891,0.4516,0,9
"639017","1989",0.07803,0.16241,0.25849,0.47448,0,9
"639017","1990",0.19356,0.20988,0.33632,0.4135,0,9
"639017","1991",0.08341,0.11255,0.26771,0.48416,0,9
"639027","1979",0.2567,1.61278,0.12261,0.46105,0,9
"639027","1980",0.04734,0.87347,0.28506,0.34503,0,9
"639027","1981",0.11306,1.68773,0.3762,0.16644,0,9
"639027","1982",0.14299,1.09408,0.3163,0.17493,0,9
"639027","1983",0.20209,1.59177,0.33159,0.21673,0,9
"639027","1984",0.17575,0.62809,0.27854,0.16641,0,9
"639027","1985",0.13242,0.63267,0.14847,0.12391,0,9
"639027","1986",0.05379,0.83445,0.24958,0.09434,0,9
"639027","1987",0.079,2.47955,0.47424,0.03416,0,9
"639027","1988",0.09987,3.92023,0.59608,0.00469,0,9
"639027","1989",0.1242,6.91673,0.64701,0.0027,0,9
"639027","1990",0.11721,2.84433,0.49937,0.00099,0,9
"639027","1991",0.08846,6.01573,0.4802,0,0,9
"640275","1987",0.34534,12.85662,1.4183,0.00227,0,29
"640275","1988",0.22249,4.68313,0.97312,0,0,29
"640275","1989",0.24001,3.60366,0.7544,0,0,29
"640275","1990",0.24169,6.4218,0.8306,0.01726,0,29
"640275","1991",0.17639,7.0808,1.10437,0,0,29
"640303","1971",0.07057,1.71449,0.36688,0.06785,1,4
"640303","1972",0.04655,0.77182,0.10795,0.18694,1,4
"640303","1973",0.01107,0.37819,0.14879,0.1163,1,4
"640303","1974",0.08974,0.17474,0.08177,0.06133,1,4
"640303","1975",0.00926,0.15565,-0.01086,0.02021,1,4
"640303","1976",0.01403,0.33262,0.00946,0.26877,1,4
"640303","1977",0.00531,0.18574,-0.04252,0.59249,1,4
"641217","1980",0.15152,54.22749,1.05938,0.14578,0,20
"641217","1981",0.17959,43.1082,1.62122,0.07985,0,20
"641217","1982",0.20397,42.63671,1.57386,0.02779,0,20
"641217","1983",0.14293,39.49783,1.63218,0.00673,0,20
"641217","1984",0.21861,20.99556,1.3185,0,0,20
"641217","1985",0.27407,15.18492,0.98408,0.03581,0,20
"641217","1986",0.22147,9.68556,0.99499,0.10429,0,20
"641217","1987",0.15505,5.38819,0.93802,0.09014,0,20
"641217","1988",0.17936,6.8249,0.73169,0.08549,0,20
"641217","1989",0.07531,2.53252,0.44633,0.04041,0,20
"641217","1990",0.11467,2.62184,0.43056,0.02917,0,20
"641217","1991",0.11439,3.76977,0.42532,0.02948,0,20
"641246","1973",0.11388,6.57541,2.28574,0,0,9
"641246","1974",0.3035,2.48368,1.20408,0,0,9
"641246","1975",0.08681,3.0405,1.49541,0,0,9
"641246","1976",0.09181,4.45923,1.90974,0,0,9
"641246","1977",0.18324,3.31814,1.54082,0,0,9
"641246","1978",0.10349,3.76297,1.73198,0,0,9
"641246","1979",0.23769,3.06136,1.33189,0,0,9
"641246","1980",0.18312,4.28756,1.12741,0,0,9
"641246","1981",0.07732,7.32017,1.24473,0,0,9
"641246","1982",0.08947,6.53997,1.43937,0,0,9
"641246","1983",0.12662,5.56734,1.52106,0,0,9
"641246","1984",0.1531,8.62369,1.41328,0,0,9
"641246","1985",0.25569,10.72124,1.48298,0,0,9
"641246","1986",0.16926,15.17704,1.67013,0,0,9
"641246","1987",0.22982,18.05358,1.91284,0,0,9
"641246","1988",0.33257,11.64346,1.61783,0,0,9
"641246","1989",0.25505,10.42644,1.38409,0,0,9
"641246","1990",0.14016,5.82683,1.16349,0,0,9
"641246","1991",0.0477,8.77521,1.25244,0,0,9
"643872","1981",0.10585,3.94923,0.48407,0.13468,0,38
"643872","1982",0.13158,2.35111,0.3498,0.41003,0,38
"643872","1983",0.04791,4.21413,0.42763,0.38132,0,38
"643872","1984",0.17644,4.64986,0.51191,0.38079,0,38
"643872","1985",0.19701,4.2051,0.50323,0.27424,0,38
"643872","1986",0.05843,9.5031,0.74171,0.16966,0,38
"643872","1987",0.16221,8.28288,0.86453,0.20194,0,38
"643872","1988",0.18506,7.68693,0.80898,0.14603,0,38
"643872","1989",0.20178,6.07579,0.78404,0.15112,0,38
"643872","1990",0.15245,4.50987,0.6581,0.06616,0,38
"643872","1991",0.15923,5.03199,0.68442,0,0,38
"644171","1972",0.12883,6.05404,0.69922,0,1,8
"644171","1973",0.21155,6.29519,0.77777,0,1,8
"644171","1974",0.33401,1.70716,0.51897,0,1,8
"644171","1975",0.24629,2.02277,0.46332,0.02181,1,8
"644171","1976",0.14796,1.59252,0.48582,0.01677,1,8
"644171","1977",0.23084,1.53435,0.44344,0.15246,1,8
"644171","1978",0.197,2.64684,0.50334,0.12138,1,8
"644171","1979",0.23052,3.18127,0.46899,0.09291,1,8
"645631","1970",0.13663,1.71185,-0.02957,0.23886,1,31
"645631","1971",0.13032,0.9277,-0.02708,0.40131,1,31
"645631","1972",0.02899,0.8656,0.10817,0.28564,1,31
"645631","1973",0.0335,0.58496,0.21375,0.07246,1,31
"645631","1974",0.37361,0.29648,0.15558,0.12744,1,31
"645631","1975",0.04004,0.58514,0.15055,0.09364,1,31
"645631","1976",0.08764,0.51659,0.2836,0.08418,1,31
"645631","1977",0.18755,0.79013,0.24361,0.25579,1,31
"645631","1978",0.07046,0.67337,0.23641,0.23677,1,31
"645631","1979",0.20857,0.565,0.179,0.28464,1,31
"645631","1980",0.18446,0.39838,0.08408,0.49358,1,31
"646144","1987",0.13756,1.01099,0.21617,0,0,13
"646144","1988",0.06215,1.365,0.38153,0,0,13
"646144","1989",0.0999,0.94265,0.18505,0,0,13
"646144","1990",0.05921,0.59831,0.15833,0,0,13
"646144","1991",0.03273,0.80909,0.01167,0,0,13
"650111","1971",0.02345,1.4995,0.24035,0.10602,1,38
"650111","1972",0.04762,1.1096,0.26306,0.08561,1,38
"650111","1973",0.02933,0.66648,0.32141,0.07724,1,38
"650111","1974",0.04919,0.43601,0.23371,0.08254,1,38
"650111","1975",0.07552,0.54847,0.17541,0.1201,1,38
"650111","1976",0.08425,0.74589,0.20598,0.06399,1,38
"650111","1977",0.05131,0.7687,0.24625,0.04428,1,38
"650111","1978",0.09745,0.97352,0.13536,0.0307,1,38
"650111","1979",0.08678,0.92972,0.30027,0.08573,1,38
"650111","1980",0.12599,1.05113,0.23388,0.15588,1,38
"650111","1981",0.14962,0.7886,0.16276,0.22899,1,38
"650111","1982",0.10699,0.88762,0.16238,0.26582,1,38
"650111","1983",0.09556,1.30618,0.25992,0.13308,1,38
"650111","1984",0.0874,1.6997,0.30743,0.1247,1,38
"650111","1985",0.08558,1.43207,0.22333,0.33308,1,38
"650111","1986",0.07981,2.23463,0.27884,0.24448,1,38
"650111","1987",0.14648,1.6594,0.25998,0.36963,1,38
"650111","1988",0.16319,1.23831,0.20042,0.29606,1,38
"650111","1989",0.10626,1.02207,0.12685,0.21419,1,38
"650111","1990",0.05787,0.74694,0.12346,0.18168,1,38
"650111","1991",0.0131,0.90657,0.12457,0.13314,1,38
"651189","1973",0.03351,0.13878,0.05525,0.17758,0,38
"651189","1974",0.04236,0.13404,-0.06506,0.28771,0,38
"651189","1975",0.02527,0.18276,0.14074,0.0187,0,38
"651189","1976",0.07093,0.23568,0.00979,0.04308,0,38
"651189","1977",0.01295,0.21773,0.01704,0.0251,0,38
"651189","1978",0.33625,0.4308,0.06581,0.94738,0,38
"651189","1979",0.29404,0.24391,-0.02685,0.31384,0,38
"651189","1980",0.08305,0.24054,0.17748,0.39169,0,38
"651189","1981",0.14641,0.18408,0.10093,0.40853,0,38
"651718","1971",0.08738,1.18488,0.22207,0.30914,1,8
"651718","1972",0.10275,1.04601,0.26821,0.23659,1,8
"651718","1973",0.14487,0.69526,0.23226,0.47892,1,8
"651718","1974",0.16189,0.45909,0.29589,0.56107,1,8
"651718","1975",0.15473,0.46148,0.24,0.48729,1,8
"651718","1976",0.7061,0.12674,0.11474,0.74684,1,8
"651718","1977",0.09653,0.36333,0.15618,0.77137,1,8
"651718","1978",0.13203,0.34713,0.1521,0.60294,1,8
"651718","1979",0.14814,0.86904,0.16904,0.67072,1,8
"651718","1980",0.1739,1.76045,0.18558,0.58586,1,8
"651718","1981",0.28177,1.24402,0.25164,0.38469,1,8
"651718","1982",0.18418,0.31725,-0.02385,0.52077,1,8
"651718","1983",0.02921,0.36274,-0.09743,0.72001,1,8
"651718","1984",0.03604,0.11562,-0.08726,0.92477,1,8
"651718","1985",0.05829,0.17267,-0.5886,2.31869,1,8
"651824","1978",0.0659,0.59912,0.61116,0.00522,0,29
"651824","1979",0.10328,0.27143,0.67775,0.02717,0,29
"651824","1980",0.09466,0.45677,0.87822,0.01475,0,29
"651824","1981",0.1176,10.26264,1.49599,0,0,29
"651824","1982",0.07408,8.17077,1.11341,0,0,29
"651824","1983",0.04843,17.95947,0.81211,0,0,29
"651824","1984",0.11032,10.88573,0.81045,0,0,29
"651824","1985",0.18416,11.54266,0.8517,0,0,29
"651824","1986",0.127,5.79,0.57785,0,0,29
"651824","1987",0.06433,3.62564,0.40184,0,0,29
"651824","1988",0.06851,3.18745,0.45992,0,0,29
"651824","1989",0.07952,2.66016,0.46154,0,0,29
"651824","1990",0.05862,1.97141,0.39987,0,0,29
"651824","1991",0.04611,1.07469,0.2141,0.10801,0,29
"654106","1980",0.07119,0.39388,0.5437,0.07263,1,11
"654106","1981",0.07683,0.68703,0.59186,0.04603,1,11
"654106","1982",0.06265,1.07769,0.52492,0.03896,1,11
"654106","1983",0.04462,0.56045,0.43524,0.03302,1,11
"654106","1984",0.08632,0.91845,0.4342,0.03903,1,11
"654106","1985",0.07018,1.62459,0.82908,0.09418,1,11
"654106","1986",0.06797,2.21805,0.85656,0.29583,1,11
"654106","1987",0.07242,1.55921,0.70079,0.12192,1,11
"654106","1988",0.10074,2.09572,1.00498,0.1112,1,11
"654106","1989",0.15051,3.17548,1.02158,0.0577,1,11
"654892","1979",0.04674,1.26228,0.41404,0.11028,0,31
"654892","1980",0.04609,1.97133,0.5554,0.10139,0,31
"654892","1981",0.10485,1.69552,0.15728,0.06581,0,31
"654892","1982",0.00297,2.3991,-0.13807,0.1411,0,31
"654892","1983",0.01913,2.78543,-0.15232,0.10956,0,31
"655261","1972",0.16558,1.97332,0.46514,0.64263,1,38
"655261","1973",0.11498,0.51445,0.05357,0.32842,1,38
"655261","1974",0.07166,0.19543,-0.45476,0.34955,1,38
"655261","1975",0.02415,0.35591,0.19787,0.18386,1,38
"655261","1976",0.02352,0.39516,0.27489,0.28241,1,38
"655663","1980",0.1042,2.8208,0.51884,0.21574,0,21
"655663","1981",0.08277,1.27152,0.40221,0.17794,0,21
"655663","1982",0.16174,1.35538,0.32604,0.3149,0,21
"655663","1983",0.08897,2.75981,0.39953,0.27052,0,21
"655663","1984",0.11166,2.35591,0.54056,0.27957,0,21
"655663","1985",0.12997,1.81349,0.42705,0.26793,0,21
"655663","1986",0.10768,3.10579,0.56151,0.25533,0,21
"655663","1987",0.09163,3.98861,0.80958,0.24472,0,21
"655663","1988",0.1364,49.91904,0.7949,0.19162,0,21
"655663","1989",0.23548,3.33472,0.49205,0.16509,0,21
"655663","1990",0.11476,2.16664,0.43992,0.17586,0,21
"655663","1991",0.07259,4.29969,0.4548,0.16849,0,21
"656389","1972",0.11229,1.72426,0.37067,0,1,27
"656389","1973",0.09911,0.46156,0.2837,0.20418,1,27
"656389","1974",0.08943,0.2255,0.18265,0.23555,1,27
"656389","1975",0.0594,0.52926,0.30874,0.15595,1,27
"656389","1976",0.08821,1.00572,0.38428,0.15048,1,27
"656389","1977",0.147,0.81711,0.38238,0.10252,1,27
"656389","1978",0.08,0.62343,0.31324,0.03402,1,27
"656389","1979",0.09106,0.64442,0.23651,0.08431,1,27
"656389","1980",0.07979,0.70418,0.1806,0.07619,1,27
"656559","1970",0.04018,0.39056,0.09473,0.43867,1,15
"656559","1971",0.02516,0.14838,-0.01686,0.38808,1,15
"656559","1972",0.03612,0.16512,0.05309,0.42187,1,15
"656559","1973",0.03806,0.08111,0.07918,0.39378,1,15
"656559","1974",0.10713,0.06266,0.06303,0.37599,1,15
"656559","1975",0.03411,0.09448,0.0615,0.43038,1,15
"656559","1976",0.04852,0.10866,0.03494,0.3576,1,15
"656559","1977",0.03171,0.09521,0.04313,0.42351,1,15
"656559","1978",0.11717,0.28717,0.0867,0.42149,1,15
"656559","1979",0.06473,0.22693,0.08698,0.44772,1,15
"656559","1980",0.06798,0.1713,0.07848,0.45942,1,15
"656559","1981",0.13849,0.23544,0.1324,0.48385,1,15
"656559","1982",0.0667,0.28271,0.08225,0.60531,1,15
"656559","1983",0.02177,0.41138,0.07151,0.8997,1,15
"656559","1984",0.06292,0.43733,0.15138,1.31444,1,15
"656559","1985",0.22907,0.4784,0.09566,2.35744,1,15
"656559","1986",0.05246,0.42114,0.07223,1.62811,1,15
"656559","1987",0.0632,0.17131,0.07503,1.39562,1,15
"656559","1988",0.04399,0.24287,0.01514,1.3606,1,15
"656559","1989",0.07417,0.16162,-0.05029,1.08208,1,15
"656559","1990",0.05425,0.08412,-0.02128,0.74381,1,15
"656559","1991",0.04201,0.06605,0.01912,0.75507,1,15
"657045","1968",0.05737,1.5729,0.21792,0.23496,1,24
"657045","1969",0.0786,1.7035,0.22574,0.22218,1,24
"657045","1970",0.06344,0.72205,0.16267,0.22687,1,24
"657045","1971",0.0732,0.84675,0.25615,0.23483,1,24
"657045","1972",0.06272,1.00613,0.31736,0.20106,1,24
"657045","1973",0.10165,0.453,0.29521,0.19338,1,24
"657045","1974",0.19419,0.18704,0.15968,0.28719,1,24
"657152","1969",0.35359,0.96919,0.25287,0.45315,1,13
"657152","1970",0.23482,1.4729,0.23301,0.51202,1,13
"657152","1971",0.28128,1.1581,0.24096,0.26913,1,13
"657152","1972",0.25177,0.85366,0.09189,0.18701,1,13
"657152","1973",0.29605,0.67541,0.10293,0.37467,1,13
"657152","1974",0.23759,0.45866,0.11699,0.40449,1,13
"657152","1975",0.05566,0.50922,0.23417,0.33497,1,13
"657152","1976",0.1006,0.65661,0.25492,0.21781,1,13
"657152","1977",0.18248,0.71313,0.2617,0.14911,1,13
"657152","1978",0.181,0.74799,0.27032,0.10137,1,13
"657152","1979",0.17758,0.68103,0.20622,0.07225,1,13
"657152","1980",0.20361,0.96232,0.21858,0.05105,1,13
"657152","1981",0.19753,0.40444,0.20625,0.04084,1,13
"657152","1982",0.09664,0.78735,0.19093,0.02999,1,13
"657305","1978",0.32813,0.82709,0.38974,0.46089,0,20
"657305","1979",0.02448,0.9162,0.33624,0.3337,0,20
"657305","1980",0.02926,1.06624,0.06571,0.56236,0,20
"657305","1981",0.02766,0.92589,0.31118,0.47834,0,20
"657305","1982",0.08116,1.65485,0.45545,0.48378,0,20
"657305","1983",0.12369,4.36297,0.83935,0.30439,0,20
"657305","1984",0.19041,1.6209,0.37213,0.16112,0,20
"657305","1985",0.10494,1.55204,0.45509,0.13857,0,20
"657305","1986",0.20908,0.97689,0.31196,0.24105,0,20
"657305","1987",0.05058,0.48761,0.26425,0.30935,0,20
"657305","1988",0.02605,0.64458,0.29443,0.23463,0,20
"657305","1989",0.04073,0.68309,0.23124,0.17403,0,20
"657305","1990",0.1045,0.86236,0.3285,0.065,0,20
"657305","1991",0.0716,1.46588,0.53278,0.29375,0,20
"659851","1982",0.09273,28.89059,0.35749,0.25162,0,25
"659851","1983",0.0653,4.03815,0.35679,0.16379,0,25
"659851","1984",0.13454,2.09201,0.20476,0.48822,0,25
"659851","1985",0.18289,1.15162,-0.17892,0.48217,0,25
"659851","1986",0.26,0.90515,-0.09501,0.47683,0,25
"659851","1987",0.15523,0.57643,0.11088,0.56412,0,25
"659851","1988",0.05893,0.88445,0.21894,0.44406,0,25
"659851","1989",0.04283,0.4015,0.15914,0.86992,0,25
"666807","1963",0.11477,0.61132,0.1668,0.12336,1,28
"666807","1964",0.09138,0.58127,0.15059,0.13758,1,28
"666807","1965",0.05117,0.89074,0.18165,0.22606,1,28
"666807","1966",0.04797,0.68727,0.16884,0.20939,1,28
"666807","1967",0.10441,0.91052,0.14292,0.40373,1,28
"666807","1968",0.0466,0.5903,0.13407,0.46191,1,28
"666807","1969",0.07324,0.49418,0.13881,0.43884,1,28
"666807","1970",0.07092,0.30816,0.17655,0.54278,1,28
"666807","1971",0.05969,0.45289,0.22337,0.44853,1,28
"666807","1972",0.068,0.45719,0.15096,0.35026,1,28
"666807","1973",0.05072,0.28663,0.16955,0.27348,1,28
"666807","1974",0.10657,0.32775,0.20451,0.2271,1,28
"666807","1975",0.0742,0.39684,0.24073,0.22214,1,28
"666807","1976",0.06892,0.83702,0.33936,0.14855,1,28
"666807","1977",0.08781,0.83022,0.42494,0.11497,1,28
